Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,State,Category,Sub_Category,Product,Quantity,Unit_Price,Sales,Discount,Profit,Shipping_Mode,Payment_Mode,Customer_Rating,Delivery_Days,Returned
ORD102019,2025-04-13,CUST01551,Consumer,South,Andhra Pradesh,Office Supplies,Binders,File Folder,4,84.89,344.67,0.042,113.89,Standard,Credit Card,3.6,8,No
ORD100339,2025-06-11,CUST01552,Consumer,South,Tamil Nadu,Furniture,Furnishings,Curtains,4,453.42,1741.16,0.04,446.09,Standard,UPI,4.6,5,No
ORD100216,2023-10-14,CUST01511,Consumer,South,Tamil Nadu,Technology,Phones,Smartphone B,5,2711.76,10865.23,0.321,-792.67,Same Day,UPI,4.6,1,No
ORD101616,2024-07-11,CUST01155,Consumer,East,Odisha,Furniture,Furnishings,Whiteboard,2,100.0,169.07,0.155,22.82,Standard,Credit Card,3.5,4,No
ORD102379,2023-09-09,CUST01461,Consumer,North,Punjab,Technology,Phones,Smartphone B,2,766.67,1369.12,0.107,214.43,Standard,Credit Card,2.6,8,No
ORD102528,2025-11-07,CUST01328,Small Business,West,Maharashtra,Office Supplies,Binders,File Folder,1,180.89,191.3,0.104,41.02,Standard,UPI,4.5,5,No
ORD102819,2024-10-17,CUST01279,Consumer,South,Tamil Nadu,Office Supplies,Paper,A4 Paper,5,426.98,1998.57,0.207,82.14,Express,Net Banking,4.5,2,No
ORD101593,2024-12-06,CUST01400,Consumer,North,Punjab,Technology,Laptops,Business Laptop,6,562.5,3291.71,0.173,433.62,Standard,COD,4.4,6,No
ORD101865,2025-06-07,CUST01090,Consumer,West,Rajasthan,Technology,Accessories,Keyboard,2,1078.6,2081.8,0.035,320.88,Standard,COD,3.7,4,No
ORD101712,2024-08-21,CUST01418,Consumer,South,Telangana,Technology,Phones,Smartphone A,7,1990.37,10712.99,0.231,855.38,Standard,Net Banking,3.8,5,No
ORD102536,2023-12-12,CUST01582,Consumer,East,Bihar,Office Supplies,Stationery,Stapler,0,246.34,734.54,0.158,136.85,Express,Credit Card,3.7,4,No
ORD100817,2025-10-31,CUST01403,Consumer,South,Karnataka,Office Supplies,Stationery,Pens,3,180.63,555.49,0.131,126.22,Standard,Credit Card,3.7,5,No
ORD101068,2023-09-01,CUST01067,Consumer,East,West Bengal,Office Supplies,Paper,Notebooks,1,184.4,169.4,0.081,51.22,Standard,UPI,2.5,9,No
ORD102034,2024-03-14,CUST01271,Consumer,South,Andhra Pradesh,Office Supplies,Paper,Premium Paper,1,135.83,124.25,0.137,19.51,Same Day,UPI,4.5,1,No
ORD100275,2023-02-24,CUST01135,Consumer,West,Goa,Office Supplies,Paper,Notebooks,4,287.27,1049.36,0.087,339.05,Standard,Net Banking,3.6,5,No
ORD102257,2024-09-14,CUST01006,Consumer,West,Rajasthan,Office Supplies,Paper,Notebooks,10,123.34,1079.99,0.124,222.98,Standard,UPI,4.6,3,No
ORD100866,2025-01-27,CUST01512,Consumer,North,Haryana,Furniture,Furnishings,Desk Lamp,2,488.18,877.93,0.101,229.93,Standard,UPI,3.2,9,No
ORD100102,2023-05-20,CUST01533,Consumer,South,Andhra Pradesh,Office Supplies,Binders,Document Folder,7,265.79,1488.63,0.245,300.88,Standard,COD,,6,No
ORD101502,2025-07-28,CUST01206,Consumer,East,West Bengal,Office Supplies,Storage,Storage Box,2,214.17,364.87,0.148,88.39,Standard,UPI,3.1,8,No
ORD102162,2023-09-24,CUST01440,Small Business,West,Gujarat,Technology,Laptops,Laptop Pro,8,773.21,5867.39,0.051,933.56,Standard,UPI,4.3,4,No
ORD100172,2025-07-10,CUST01298,Consumer,East,Jharkhand,Technology,Accessories,Wireless Mouse,3,885.89,2594.28,0.024,438.76,Same Day,Credit Card,,1,No
ORD100108,2024-02-22,CUST01584,Corporate,North,Delhi,Furniture,Chairs,Office Chair,3,1084.54,3036.05,0.067,582.94,Express,UPI,3.9,4,No
ORD102242,2024-09-11,CUST01427,Consumer,East,Jharkhand,Technology,Printers,Inkjet Printer,6,324.02,1772.42,0.088,301.14,Express,UPI,4.1,3,No
ORD101522,2025-03-25,CUST01034,Small Business,South,Andhra Pradesh,Technology,Printers,Laser Printer,3,1042.23,2625.64,0.208,52.52,Express,Net Banking,4.5,3,No
ORD101226,2023-01-07,CUST01223,Consumer,South,,Office Supplies,Storage,Storage Box,3,371.23,913.69,0.18,184.45,Standard,Credit Card,4.3,5,No
ORD102439,2023-05-14,CUST01174,Corporate,West,Goa,Furniture,Chairs,Office Chair,7,160.7,1036.16,0.131,145.67,Express,Credit Card,4.4,3,No
ORD101986,2023-01-16,CUST01020,Small Business,East,Odisha,Technology,Laptops,Business Laptop,1,666.23,620.34,0.069,84.74,Standard,Credit Card,4.3,5,No
ORD101792,2023-01-29,CUST01155,Consumer,South,Andhra Pradesh,Technology,Phones,Smartphone B,4,1035.3,3507.67,0.153,281.23,Standard,Credit Card,3.1,8,No
ORD102055,2023-12-17,CUST01445,Consumer,West,Rajasthan,Office Supplies,Paper,A4 Paper,1,238.15,228.59,0.187,42.94,Standard,Credit Card,3.5,6,No
ORD101993,2023-11-21,CUST01201,Small Business,West,Gujarat,Furniture,Tables,Study Table,2,535.59,994.41,0.213,125.12,Standard,Net Banking,3.5,8,No
ORD102263,2025-07-15,CUST01184,Consumer,North,Punjab,Office Supplies,Stationery,Labels,2,113.41,175.04,0.228,15.04,Standard,Credit Card,3.3,5,No
ORD102623,2025-07-07,CUST01459,Consumer,West,Goa,Office Supplies,Binders,File Folder,6,424.27,2074.85,0.185,503.83,Standard,Credit Card,3.3,5,No
ORD102589,2024-09-20,CUST01559,Consumer,East,West Bengal,Furniture,Chairs,Office Chair,2,986.14,1857.45,0.058,287.21,Standard,UPI,4.3,3,No
ORD101787,2025-02-09,CUST01559,Small Business,West,Gujarat,Office Supplies,Storage,Organizer,2,107.8,183.21,0.15,39.82,Same Day,COD,4.8,1,No
ORD100296,2024-05-19,CUST01134,Consumer,North,Punjab,Furniture,Tables,Conference Table,2,872.88,1573.24,0.15,177.17,Standard,Credit Card,2.8,8,No
ORD100713,2024-07-09,CUST01320,Consumer,North,Punjab,Furniture,Furnishings,Curtains,1,468.47,347.9,0.257,19.78,Express,UPI,4.9,3,No
ORD100073,2024-03-26,CUST01418,Corporate,East,West Bengal,Technology,Printers,Inkjet Printer,4,389.83,1417.51,0.142,88.7,Standard,UPI,4.5,3,No
ORD102631,2025-01-02,CUST01028,Small Business,North,Punjab,Technology,Phones,Smartphone B,4,2404.08,9213.64,0.042,2073.59,Same Day,Net Banking,5.0,1,No
ORD102282,2024-08-31,CUST01496,Consumer,South,Telangana,Technology,Phones,Smartphone A,6,838.76,4664.86,0.073,902.47,Standard,UPI,3.9,3,No
ORD102575,2025-02-27,CUST01293,Consumer,South,Andhra Pradesh,Furniture,Tables,Study Table,3,546.06,1046.1,0.361,108.05,Standard,Net Banking,3.3,6,No
ORD102900,2023-09-26,CUST01434,Consumer,South,Telangana,Office Supplies,Stationery,Markers,3,253.83,685.32,0.1,123.84,Express,UPI,4.5,1,No
ORD100482,2025-04-21,CUST01379,Small Business,South,Telangana,Furniture,Tables,Study Table,4,570.98,1569.51,0.352,95.29,Standard,UPI,3.2,8,Yes
ORD102231,2024-09-12,CUST01333,Consumer,North,Uttar Pradesh,Office Supplies,Stationery,Pens,4,221.38,827.95,0.065,203.65,Standard,Credit Card,5.0,3,No
ORD101531,2024-10-06,CUST01454,Consumer,South,Karnataka,Furniture,Bookcases,Wooden Bookcase,3,635.46,1803.66,0.198,322.39,Express,Net Banking,3.7,3,Yes
ORD102567,2025-06-22,CUST01473,Consumer,West,Maharashtra,Office Supplies,Storage,Organizer,8,118.59,878.85,0.074,234.56,Express,UPI,3.5,1,No
ORD101515,2025-02-17,CUST01522,Consumer,North,Delhi,Furniture,Chairs,Ergonomic Chair,8,589.05,4350.23,0.077,745.07,Standard,Net Banking,3.7,7,No
ORD102976,2024-11-01,CUST01191,Consumer,South,Telangana,Office Supplies,Storage,Organizer,1,131.76,153.12,0.015,34.22,Standard,Credit Card,3.9,8,No
ORD101491,2025-04-25,CUST01029,Corporate,North,Haryana,Furniture,Bookcases,Metal Bookcase,7,523.24,3127.97,0.194,490.18,Standard,COD,3.3,7,Yes
ORD101172,2024-10-30,CUST01566,Consumer,East,Bihar,Furniture,Furnishings,Desk Lamp,1,437.62,445.83,0.137,86.23,Standard,UPI,3.7,4,No
ORD102465,2024-07-21,CUST01143,Consumer,East,Bihar,Furniture,Bookcases,Metal Bookcase,2,399.53,575.03,0.28,41.0,Express,UPI,4.6,3,No
ORD102117,2024-12-28,CUST01541,Corporate,South,Karnataka,Office Supplies,Stationery,Pens,2,42.43,75.97,0.241,18.29,Same Day,Credit Card,4.0,1,No
ORD102706,2023-10-11,CUST01600,Corporate,South,Tamil Nadu,Furniture,Chairs,Visitor Chair,1,481.97,518.78,0.088,78.52,Same Day,UPI,4.2,1,No
ORD102229,2024-05-02,CUST01595,Consumer,South,Telangana,Office Supplies,Binders,Ring Binder,1,168.79,132.39,0.26,19.62,Standard,Net Banking,,4,No
ORD102284,2023-05-02,CUST01584,Consumer,South,Andhra Pradesh,Furniture,Bookcases,Metal Bookcase,6,333.68,1599.65,0.246,5.81,Standard,UPI,4.7,5,Yes
ORD100406,2024-04-07,CUST01218,Corporate,West,Goa,Technology,Accessories,Keyboard,9,266.23,2143.75,0.156,141.12,Standard,UPI,3.8,8,No
ORD100758,2025-07-27,CUST01429,Consumer,North,Delhi,Technology,Phones,Smartphone B,5,459.07,2259.2,0.016,476.96,Standard,COD,4.3,5,No
ORD102777,2023-09-05,CUST01349,Corporate,South,Tamil Nadu,Office Supplies,Paper,Notebooks,9,167.31,1295.12,0.14,256.82,Standard,Net Banking,3.9,3,No
ORD102197,2023-12-09,CUST01490,Consumer,South,Karnataka,Office Supplies,Storage,Filing Cabinet,4,101.06,332.05,0.304,52.82,Standard,Credit Card,3.4,6,No
ORD101908,2023-07-19,CUST01168,Small Business,East,Odisha,Technology,Laptops,Laptop Pro,3,461.92,1179.13,0.149,135.26,Standard,UPI,3.3,8,Yes
ORD100098,2024-06-28,CUST01176,Corporate,East,Bihar,Technology,Accessories,USB Hub,3,568.97,1244.7,0.271,38.16,Standard,Credit Card,4.1,4,No
ORD101334,2025-10-21,CUST01565,Small Business,South,Tamil Nadu,Office Supplies,Stationery,Markers,4,230.7,859.94,0.21,132.02,Standard,UPI,4.0,5,Yes
ORD102402,2024-01-31,CUST01589,Corporate,East,Bihar,Furniture,Bookcases,Metal Bookcase,3,407.87,715.32,0.415,-23.75,Standard,Net Banking,3.7,7,No
ORD100744,2023-12-27,CUST01019,Consumer,North,Punjab,Office Supplies,Paper,A4 Paper,6,231.68,1412.25,0.139,202.41,Standard,Credit Card,3.0,8,No
ORD100807,2025-11-20,CUST01288,Consumer,South,Andhra Pradesh,Office Supplies,Paper,A4 Paper,4,184.59,778.6,0.106,211.09,Standard,Credit Card,3.7,7,No
ORD102784,2024-01-31,CUST01162,Consumer,South,Karnataka,Office Supplies,Binders,Document Folder,5,155.8,768.17,0.014,197.61,Standard,COD,4.2,7,No
ORD102000,2024-10-21,CUST01532,Corporate,North,Haryana,Furniture,Bookcases,Metal Bookcase,1,286.95,288.99,0.147,65.25,Same Day,UPI,4.3,1,No
ORD102513,2024-11-02,CUST01590,Small Business,East,Odisha,Office Supplies,Paper,A4 Paper,8,107.17,903.74,0.107,255.12,Standard,UPI,3.3,8,No
ORD101536,2024-06-29,CUST01085,Consumer,North,Punjab,Office Supplies,Stationery,Markers,2,159.23,262.37,0.176,54.84,Express,UPI,4.3,3,No
ORD102965,2024-05-10,CUST01539,Consumer,West,,Office Supplies,Paper,A4 Paper,7,337.82,2353.96,0.061,565.49,Standard,UPI,3.8,5,No
ORD102041,2024-05-10,CUST01325,Small Business,West,Gujarat,Technology,Laptops,Laptop Pro,3,754.3,1434.65,0.402,-48.54,Standard,UPI,3.0,8,Yes
ORD100149,2025-11-30,CUST01172,Corporate,South,Andhra Pradesh,Furniture,Furnishings,Desk Lamp,2,332.81,575.31,0.268,16.67,Standard,UPI,4.6,6,Yes
ORD101801,2025-05-04,CUST01104,Consumer,South,Andhra Pradesh,Office Supplies,Storage,Organizer,4,269.37,870.85,0.238,107.04,Standard,UPI,3.7,6,No
ORD102065,2024-05-16,CUST01334,Consumer,South,Karnataka,Office Supplies,Paper,Premium Paper,3,317.8,943.01,0.067,278.12,Standard,COD,4.3,3,No
ORD102072,2025-09-16,CUST01440,Small Business,South,Tamil Nadu,Furniture,Bookcases,Metal Bookcase,4,386.26,1184.26,0.234,157.88,Standard,COD,4.1,4,No
ORD101316,2023-05-23,CUST01574,Corporate,East,Jharkhand,Office Supplies,Paper,A4 Paper,7,139.52,726.12,0.299,55.35,Express,UPI,4.6,1,No
ORD100693,2025-10-30,CUST01416,Consumer,West,Maharashtra,Technology,Accessories,USB Hub,1,1193.44,1270.7,0.098,232.51,Standard,Credit Card,4.3,3,No
ORD100819,2023-06-15,CUST01403,Consumer,East,Jharkhand,Technology,Printers,Laser Printer,2,686.27,1109.93,0.191,87.37,Standard,Credit Card,4.3,4,No
ORD101729,2024-01-17,CUST01267,Consumer,South,Telangana,Furniture,Bookcases,Metal Bookcase,2,1138.6,1959.93,,385.96,Same Day,UPI,4.1,1,No
ORD101387,2025-07-10,CUST01384,Consumer,North,Haryana,Technology,Laptops,Laptop Pro,1,1514.62,1239.02,0.182,137.1,Standard,,3.1,8,No
ORD102294,2023-04-20,CUST01262,Corporate,West,Rajasthan,Office Supplies,Storage,Storage Box,2,296.23,570.75,0.091,121.65,Standard,UPI,4.5,5,No
ORD102068,2025-12-05,CUST01467,Consumer,South,Andhra Pradesh,Technology,Phones,Smartphone A,2,908.13,1629.67,0.24,87.64,Standard,Net Banking,3.8,5,No
ORD101600,2023-10-01,CUST01212,Consumer,West,Rajasthan,Technology,Accessories,Wireless Mouse,2,1013.91,1961.05,0.18,150.82,Express,Net Banking,4.0,3,No
ORD102374,2023-05-11,CUST01132,Consumer,North,Punjab,Office Supplies,Paper,Notebooks,3,409.11,1049.53,0.193,195.88,Express,UPI,5.0,1,No
ORD102470,2024-12-24,CUST01136,Consumer,East,West Bengal,Furniture,Chairs,Office Chair,1,439.28,414.36,0.201,28.24,Standard,UPI,4.0,4,No
ORD100702,2023-10-15,CUST01491,Consumer,South,Tamil Nadu,Furniture,Chairs,Visitor Chair,4,252.57,956.2,0.198,118.14,Standard,UPI,3.9,4,No
ORD102410,2024-12-15,CUST01440,Consumer,South,Telangana,Furniture,Tables,Study Table,1,649.18,628.51,0.18,59.66,Standard,COD,,8,No
ORD102671,2024-09-29,CUST01317,Small Business,North,Delhi,Office Supplies,Binders,File Folder,1,150.92,122.47,0.188,16.02,Standard,UPI,4.1,6,No
ORD100922,2025-07-07,CUST01129,Consumer,South,Telangana,Office Supplies,Storage,Storage Box,3,240.25,512.05,0.29,69.68,Standard,Credit Card,3.4,6,No
ORD101425,2025-08-23,CUST01422,Consumer,South,Telangana,Technology,Accessories,USB Hub,2,890.04,1396.91,0.215,150.94,Express,COD,3.6,2,No
ORD101709,2023-02-17,CUST01543,Consumer,North,Haryana,Office Supplies,Binders,File Folder,2,96.85,176.1,0.091,55.28,Standard,Credit Card,3.4,8,No
ORD100906,2023-08-05,CUST01125,Consumer,South,Karnataka,Office Supplies,Storage,Storage Box,3,312.8,703.64,0.25,77.41,Standard,Net Banking,4.1,6,No
ORD100455,2025-05-28,CUST01230,Consumer,North,Delhi,Furniture,Tables,Work Desk,4,454.58,1752.85,0.091,391.2,Standard,Credit Card,4.6,4,No
ORD102094,2025-09-07,CUST01569,Consumer,East,Bihar,Office Supplies,Storage,Filing Cabinet,9,194.27,1102.18,0.37,72.23,Standard,UPI,3.6,6,No
ORD102317,2023-05-05,CUST01155,Consumer,East,West Bengal,Furniture,Furnishings,Curtains,5,423.34,1446.56,0.355,42.55,Standard,COD,,7,No
ORD101799,2024-07-25,CUST01268,Consumer,North,Delhi,Office Supplies,Binders,Document Folder,2,159.3,301.31,0.054,76.89,Standard,Credit Card,3.3,5,No
ORD100168,2024-06-21,CUST01069,Corporate,East,Jharkhand,Office Supplies,Binders,Document Folder,1,139.17,122.55,0.119,29.65,Standard,COD,2.9,8,No
ORD100731,2024-01-24,CUST01129,Consumer,South,Tamil Nadu,Technology,Laptops,Laptop Air,1,552.44,520.68,0.057,100.11,Standard,Net Banking,3.8,3,No
ORD102171,2023-12-06,CUST01354,Consumer,West,Rajasthan,Technology,Accessories,USB Hub,3,359.2,1116.45,0.122,166.21,Standard,Credit Card,3.4,6,No
ORD101311,2025-06-30,CUST01365,Consumer,West,Rajasthan,Office Supplies,Stationery,Markers,4,225.7,696.49,0.229,145.94,Express,UPI,4.3,2,No
ORD100027,2025-05-18,CUST01409,Consumer,East,Jharkhand,Furniture,Bookcases,Metal Bookcase,1,334.1,209.69,0.408,1.98,Express,UPI,4.9,2,No
ORD101963,2024-11-11,CUST01448,Corporate,West,Maharashtra,Technology,Phones,Smartphone A,9,1550.86,15662.33,0.049,3818.87,Standard,Net Banking,2.5,8,No
ORD101653,2025-07-23,CUST01093,Consumer,West,Goa,Furniture,Furnishings,Whiteboard,3,685.55,1539.3,0.252,147.24,Standard,UPI,3.5,7,No
ORD101623,2023-09-14,CUST01470,Small Business,North,Punjab,Furniture,Bookcases,Metal Bookcase,2,786.95,1418.7,0.099,186.28,Standard,Credit Card,4.8,3,No
ORD100588,2025-01-17,CUST01243,Consumer,North,Punjab,Technology,Laptops,Laptop Pro,3,439.69,1274.41,0.034,296.02,Standard,Credit Card,3.4,7,No
ORD102047,2025-11-08,CUST01527,Corporate,West,Maharashtra,Technology,Phones,Smartphone C,3,587.74,1754.66,0.157,100.61,Same Day,Net Banking,4.4,1,No
ORD100998,2025-12-12,CUST01574,Small Business,West,Gujarat,Office Supplies,Stationery,Pens,2,58.45,113.89,0.174,25.0,Standard,Credit Card,3.9,3,No
ORD101177,2023-04-22,CUST01469,Corporate,South,Telangana,Technology,Accessories,Keyboard,9,560.28,3270.27,0.388,-130.74,Standard,UPI,3.3,6,Yes
ORD101701,2025-04-22,CUST01008,Small Business,East,Bihar,Technology,Phones,Smartphone C,2,1043.54,1879.01,0.151,228.64,Standard,Credit Card,3.0,7,No
ORD101041,2025-06-12,CUST01186,Consumer,North,Punjab,Technology,Phones,Smartphone B,3,229.67,592.42,0.14,45.65,Standard,Credit Card,3.7,6,No
ORD100034,2025-10-13,CUST01220,Consumer,South,Tamil Nadu,Furniture,Bookcases,Metal Bookcase,1,406.33,414.47,0.136,51.9,Standard,Net Banking,3.3,4,No
ORD101838,2025-01-18,CUST01272,Small Business,North,Haryana,Office Supplies,Storage,Filing Cabinet,9,185.09,1487.02,0.107,214.73,Express,UPI,4.6,3,No
ORD102381,2023-06-20,CUST01037,Consumer,East,Odisha,Technology,Laptops,Laptop Air,3,342.58,940.38,0.085,151.76,Standard,UPI,3.9,5,No
ORD101380,2025-08-24,CUST01449,Small Business,North,Haryana,Furniture,Furnishings,Whiteboard,3,496.51,1468.93,0.014,494.89,Standard,Credit Card,3.9,6,No
ORD100042,2023-09-11,CUST01505,Corporate,South,Telangana,Furniture,Furnishings,Desk Lamp,5,430.62,1235.53,0.426,12.01,Standard,UPI,3.7,6,No
ORD102484,2024-06-17,CUST01050,Corporate,East,West Bengal,Furniture,Furnishings,Curtains,4,797.25,9639.07,0.051,2068.05,Standard,Credit Card,,5,No
ORD102323,2024-08-24,CUST01460,Consumer,East,Jharkhand,Technology,Printers,Laser Printer,3,1436.13,4044.53,0.061,1144.99,Standard,Credit Card,4.3,3,Yes
ORD102620,2025-03-28,CUST01447,Consumer,East,Bihar,Office Supplies,Stationery,Markers,4,58.14,153.85,0.376,2.93,Standard,COD,4.3,4,No
ORD102003,2025-04-10,CUST01264,Consumer,South,Tamil Nadu,Furniture,Bookcases,Wooden Bookcase,3,1201.04,3530.98,0.075,661.97,Standard,Credit Card,4.3,3,No
ORD102910,2024-05-22,CUST01542,Consumer,North,Delhi,Office Supplies,Paper,A4 Paper,1,326.13,308.34,0.108,61.24,Express,UPI,4.5,1,No
ORD101821,2025-05-02,CUST01510,Small Business,West,Goa,Furniture,Furnishings,Desk Lamp,2,396.44,782.16,0.069,123.73,Standard,UPI,3.9,4,No
ORD100610,2024-01-23,CUST01241,Consumer,East,Bihar,Furniture,Chairs,Visitor Chair,1,513.68,427.89,0.167,41.97,Standard,UPI,4.4,4,No
ORD101133,2023-03-15,CUST01225,Corporate,South,Karnataka,Furniture,Bookcases,Wooden Bookcase,1,232.81,219.77,0.109,29.93,Standard,UPI,4.3,4,Yes
ORD100029,2024-03-24,CUST01378,Small Business,West,Goa,Office Supplies,Storage,Storage Box,3,124.23,316.09,0.2,47.51,Standard,Net Banking,3.5,3,No
ORD100442,2024-03-24,CUST01548,Small Business,South,Telangana,Office Supplies,Storage,Storage Box,1,168.83,176.72,0.012,36.62,Express,Credit Card,4.2,2,No
ORD102597,2025-04-14,CUST01534,Consumer,North,Delhi,Technology,Laptops,Business Laptop,4,717.38,2831.82,0.069,508.26,Standard,Net Banking,3.5,8,No
ORD102173,2024-12-23,CUST01521,Corporate,West,Goa,Furniture,Furnishings,Whiteboard,4,510.82,1970.16,0.183,152.2,Standard,Credit Card,4.7,3,No
ORD100494,2024-04-17,CUST01217,Corporate,South,Tamil Nadu,Furniture,Bookcases,Metal Bookcase,1,385.03,363.16,0.11,60.54,Standard,UPI,4.4,6,No
ORD101259,2025-04-22,CUST01440,Corporate,South,Andhra Pradesh,Office Supplies,Storage,Storage Box,1,388.71,272.33,0.339,32.62,Same Day,Credit Card,5.0,1,No
ORD101302,2024-08-28,CUST01133,Consumer,East,West Bengal,Office Supplies,Stationery,Pens,1,404.42,331.14,0.181,59.98,Standard,UPI,3.4,9,No
ORD102553,2025-07-24,CUST01471,Consumer,East,Jharkhand,Office Supplies,Paper,Notebooks,4,72.94,252.16,0.136,61.76,Standard,COD,4.6,3,No
ORD102378,2024-07-20,CUST01101,Corporate,South,Karnataka,Office Supplies,Storage,Filing Cabinet,9,368.76,2922.65,0.119,619.92,Express,Net Banking,3.9,3,No
ORD101383,2023-03-05,CUST01030,Corporate,South,Telangana,Office Supplies,Binders,Document Folder,5,292.41,1416.26,0.086,338.39,Same Day,UPI,3.9,1,No
ORD101305,2024-03-21,CUST01186,Corporate,West,Rajasthan,Furniture,Furnishings,Whiteboard,3,493.92,1402.77,0.107,244.2,Standard,UPI,4.0,4,No
ORD100237,2023-07-15,CUST01021,Corporate,North,Punjab,Office Supplies,Binders,File Folder,8,113.34,649.21,0.284,53.67,Standard,COD,3.9,4,No
ORD100552,2025-11-29,CUST01148,Consumer,North,Haryana,Technology,Accessories,Wireless Mouse,4,447.97,1710.63,0.191,82.03,Express,UPI,4.3,3,No
ORD100521,2023-08-02,CUST01138,Corporate,South,Tamil Nadu,Furniture,Tables,Conference Table,5,313.46,1350.35,0.138,280.85,Standard,Net Banking,3.6,5,No
ORD102230,2024-10-01,CUST01057,Small Business,West,Rajasthan,Technology,Phones,Smartphone B,6,1173.85,7666.96,0.077,1722.81,Express,UPI,4.6,2,No
ORD101233,2025-12-11,CUST01047,Corporate,West,Gujarat,Furniture,Chairs,Office Chair,6,332.68,2054.54,0.128,89.64,Standard,Net Banking,3.1,8,No
ORD101139,2025-06-27,CUST01553,Consumer,East,Bihar,Technology,Phones,Smartphone C,3,301.27,639.95,0.292,24.98,Standard,UPI,4.3,5,No
ORD100721,2023-03-05,CUST01113,Consumer,South,Andhra Pradesh,Furniture,Furnishings,Whiteboard,6,301.9,1836.74,0.043,325.07,Standard,COD,3.8,7,Yes
ORD100736,2024-10-10,CUST01134,Consumer,South,Tamil Nadu,Technology,Printers,Inkjet Printer,4,346.85,1569.28,0.041,210.99,Standard,Credit Card,3.3,7,No
ORD102668,2025-08-22,CUST01349,Small Business,East,Jharkhand,Furniture,Chairs,Office Chair,3,559.84,1487.03,0.115,281.49,Same Day,Credit Card,5.0,1,No
ORD101751,2025-07-06,CUST01590,Consumer,West,Maharashtra,Office Supplies,Stationery,Labels,6,557.76,2808.12,0.161,572.29,Standard,UPI,4.2,5,No
ORD100059,2023-07-05,CUST01048,Consumer,North,Uttar Pradesh,Furniture,Bookcases,Wooden Bookcase,2,462.77,803.17,0.132,111.83,Same Day,Net Banking,5.0,1,No
ORD100632,2023-02-21,CUST01310,Corporate,South,Andhra Pradesh,Technology,Laptops,Laptop Air,9,715.6,5949.05,0.076,999.67,Express,Credit Card,3.6,2,No
ORD101182,2023-03-27,CUST01517,Consumer,East,Odisha,Furniture,Chairs,Visitor Chair,5,623.87,3036.45,0.082,528.18,Standard,COD,,6,No
ORD102216,2024-06-01,CUST01600,Consumer,South,Telangana,Technology,Accessories,Wireless Mouse,4,1014.95,3401.02,0.162,527.19,Standard,UPI,3.6,4,No
ORD100593,2024-07-23,CUST01370,Consumer,South,Tamil Nadu,Technology,Phones,Smartphone A,2,239.21,343.26,0.283,-0.31,Same Day,COD,5.0,1,No
ORD101304,2024-10-22,CUST01076,Consumer,West,Maharashtra,Technology,Printers,Inkjet Printer,4,1346.43,4876.52,0.233,481.39,Standard,Credit Card,3.3,7,No
